ward,no.,Çãíl,material,joint,diameter,length(m),leakage year,construction year,ñÑê›îNêî,çXê∂îNìx,çXê∂éÌï ,éñåÃçáåvåèêî,ìπòHåí îÌäQäzÅiâ~Åj,ésñØìôÇ÷ÇÃîÌäQäzÅiâ~Åj,ífêÖîÌäQäzÅiâ~Åj,èCëUîÔópÅiâ~Åj,òRêÖëπé∏(â~Åj,äOñ ïÖêHï‚ê≥åWêî,ì‡ñ ïÖêHï‚ê≥åWêî,ïzê›îNìxï‚ê≥åWêî,åpéËï‚ê≥åWêî,å˚åaï‚ê≥åWêî,âﬂãéÇÃéñåÃóRL(ÇòÅj,éñåÃî≠ê∂ó\ë™éÆRN,RNÇÃãtêî,ï÷âvÇÃä∑éZåWêî,îÔópÅiêÁâ~Åj,ï÷âvÅiêÁâ~Åj,îÔópï÷âvî‰,âﬂãéÇÃéñåÃóRL(Çò+1Åj,éñåÃî≠ê∂ó\ë™éÆRN',RN'ÇÃãtêî,ï÷âvÇÃä∑éZåWêî(2),ï÷âv(2)ÅiêÁâ~Åj,îÔópï÷âvî‰(2),ÉâÉìÉN
L,318,1.27,Çc,ÇmÇr,200,13,,1999,8,0,,0,0,"505,248","1,077,235","2,786,096","58,896",1,1,1,1,1,0.205,0.003,372,0.96,"2,364","4,250",1.63,1.218,0.016,63,0.96,"4,250",1.63,A
L,319,1.5,Çc,Çj,200,3,,1999,8,0,,0,"1,610,800","505,248","1,077,235","2,786,096","15,148",1,1,1,1,1,0.205,0.001,1447,0.96,608,"5,755",8.59,1.218,0.004,244,0.96,"5,755",8.59,A
L,320,1.52,Çc,ÇmÇr,200,255,,1999,8,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,147,194",1,1,1,1,1,0.205,0.052,19,1.58,"46,050","11,260",0.22,1.218,0.311,3,7.4,"52,737",1.04,B
L,321,1.52,Çc,Çj,75,4,,2003,4,0,,0,"133,758","505,248","1,077,235","2,786,096","18,921",1,1,1,1,1,0.205,0.001,1159,0.96,760,"4,340",5.18,1.218,0.005,195,0.96,"4,340",5.18,A
L,322,1.1,Çc,Çj,75,3,,2003,4,0,,0,0,"505,248","1,077,235","2,786,096","12,130",1,1,1,1,1,0.205,0.001,1807,0.96,487,"4,205",7.84,1.218,0.003,304,0.96,"4,205",7.84,A
L,323,1.1,Çc,ÇrÇQ,300,14,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","63,904",1,1,1,1,1,0.205,0.003,343,0.96,"2,565","7,091",2.51,1.218,0.017,58,0.96,"7,091",2.51,A
L,324,1.1,Çc,ÇrÇQ,300,297,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,336,297",1,1,1,1,1,0.205,0.061,16,1.76,"53,641","15,240",0.26,1.218,0.362,3,7.4,"64,077",1.08,B
L,325,1.1,Çc,Çj,150,5,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","23,236",1,1,1,1,1,0.205,0.001,943,0.96,933,"7,052",6.86,1.218,0.006,159,0.96,"7,052",6.86,A
L,326,1.52,Çc,Ç`,150,723,1989,1966,41,0,,3,"2,954,136","505,248","1,077,235","2,786,096","3,250,459",1,1,1,1,1,1.969,1.423,1,21.48,"130,478","227,112",1.58,1.969,1.423,1,21.48,"227,112",1.58,A
L,327,1.1,Çc,Çj,150,10,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","45,787",1,1,1,1,1,0.205,0.002,479,0.96,"1,838","7,074",3.49,1.218,0.012,81,0.96,"7,074",3.49,A
L,328,1.52,Çc,Ç`,200,279,1989,1966,41,0,,2,"133,758","505,248","1,077,235","2,786,096","1,254,978",1,1,1,1,1,1.746,0.487,2,10.88,"50,377","62,640",1.13,1.969,0.55,2,10.88,"62,640",1.13,A
L,329,1.1,Çc,ÇmÇr,150,4,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","20,186",1,1,1,1,1,0.205,0.001,1086,0.96,810,"7,049",7.9,1.218,0.005,183,0.96,"7,049",7.9,A
L,330,1.1,Çc,Çj,300,6,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","25,556",1,1,1,1,1,0.205,0.001,858,0.96,"1,026","7,054",6.24,1.218,0.007,144,0.96,"7,054",6.24,A
L,331,1.1,Çc,ÇrÇQ,300,12,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","53,530",1,1,1,1,1,0.205,0.002,409,0.96,"2,149","7,081",2.99,1.218,0.014,69,0.96,"7,081",2.99,A
L,332,1.1,Çc,Çj,300,14,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","61,151",1,1,1,1,1,0.205,0.003,358,0.96,"2,455","7,089",2.62,1.218,0.017,60,0.96,"7,089",2.62,A
L,333,1.1,Çc,Ç`,300,2,,1971,36,0,,0,"2,954,136","505,248","1,077,235","2,786,096","8,349",1,1,1,1,1,0.205,0,2625,0.96,335,"7,038",19.06,1.218,0.002,442,0.96,"7,038",19.06,A
L,334,1.1,Çc,Çj,150,4,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","20,206",1,1,1,1,1,0.205,0.001,1085,0.96,811,"7,049",7.89,1.218,0.005,183,0.96,"7,049",7.89,A
L,335,1.52,Çc,ÇrÇQ,300,29,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","130,530",1,1,1,1,1,0.205,0.006,168,0.96,"5,240","7,155",1.24,1.218,0.035,28,1.25,"9,317",1.61,A
L,336,1.52,Çc,ÇmÇr,200,150,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","672,391",1,1,1,1,1,0.205,0.031,33,1.15,"26,991","9,194",0.31,1.218,0.182,5,4.61,"36,857",1.24,B
L,337,1.52,Çc,Çj,150,3,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","12,423",1,1,1,1,1,0.205,0.001,1765,0.96,499,"7,042",12.81,1.218,0.003,297,0.96,"7,042",12.81,A
L,338,1.52,Çc,Çj,200,4,,1998,9,0,,0,"133,758","505,248","1,077,235","2,786,096","16,243",1,1,1,1,1,0.205,0.001,1350,0.96,652,"4,338",6.04,1.218,0.004,227,0.96,"4,338",6.04,A
L,339,1.52,Çc,Ç`,100,7,,1974,33,0,,0,"133,758","505,248","1,077,235","2,786,096","30,238",1,1,1,1,1,0.205,0.001,725,0.96,"1,214","4,351",3.25,1.218,0.008,122,0.96,"4,351",3.25,A
L,340,1.1,Çc,Ç`,300,20,,1975,32,0,,0,"2,954,136","505,248","1,077,235","2,786,096","89,623",1,1,1,1,1,0.205,0.004,245,0.96,"3,598","7,116",1.79,1.218,0.024,41,1.04,"7,709",1.94,A
L,341,1.52,Çc,Çj,200,6,,1998,9,0,,0,"133,758","505,248","1,077,235","2,786,096","28,955",1,1,1,1,1,0.205,0.001,757,0.96,"1,162","4,350",3.4,1.218,0.008,128,0.96,"4,350",3.4,A
L,342,1.1,Çc,Ç`,150,43,,1966,41,0,,0,"2,954,136","505,248","1,077,235","2,786,096","191,518",1,1,1,1,1,0.205,0.009,114,0.96,"7,688","7,214",0.85,1.218,0.052,19,1.58,"11,872",1.4,B
L,343,1.52,Çc,Çj,75,5,,2002,5,0,,0,"133,758","505,248","1,077,235","2,786,096","21,286",1,1,1,1,1,0.205,0.001,1030,0.96,854,"4,343",4.61,1.218,0.006,173,0.96,"4,343",4.61,A
L,344,1.01,Çc,Ç`,100,118,,1970,37,0,,0,"133,758","505,248","1,077,235","2,786,096","530,934",1,1,1,1,1,0.205,0.024,41,1.04,"21,312","5,235",0.22,1.218,0.144,7,3.42,"17,214",0.73,C
L,345,1.18,Çc,Ç`,200,8,,1968,39,0,,0,"536,574","505,248","1,077,235","2,786,096","34,555",1,1,1,1,1,0.205,0.002,634,0.96,"1,387","4,742",3.1,1.218,0.009,107,0.96,"4,742",3.1,A
L,346,1.18,Çc,Ç`,200,12,,1969,38,0,,0,"536,574","505,248","1,077,235","2,786,096","52,705",1,1,1,1,1,0.205,0.002,416,0.96,"2,116","4,760",2.04,1.218,0.014,70,0.96,"4,760",2.04,A
L,347,1.18,Çc,Çs,200,3,,1994,13,0,,0,"536,574","505,248","1,077,235","2,786,096","14,218",1,1,1,1,1,0.205,0.001,1542,0.96,571,"4,723",7.51,1.218,0.004,260,0.96,"4,723",7.51,A
L,348,1.18,Çc,Çs,100,3,,1994,13,0,,0,"536,574","505,248","1,077,235","2,786,096","11,269",1,1,1,1,1,0.205,0.001,1945,0.96,452,"4,720",9.48,1.218,0.003,328,0.96,"4,720",9.48,A
L,349,1.18,Çc,Ç`,200,2,,1969,38,0,,0,"536,574","505,248","1,077,235","2,786,096","9,953",1,1,1,1,1,0.205,0,2202,0.96,400,"4,719",10.71,1.218,0.003,371,0.96,"4,719",10.71,A
L,350,1.18,Çc,Ç`,200,46,,1968,39,0,,0,"536,574","505,248","1,077,235","2,786,096","205,925",1,1,1,1,1,0.205,0.009,106,0.96,"8,266","4,907",0.54,1.218,0.056,18,1.63,"8,331",0.91,C
L,351,1.18,Çc,Çs,200,20,,1991,16,0,,0,"536,574","505,248","1,077,235","2,786,096","91,395",1,1,1,1,1,0.205,0.004,240,0.96,"3,669","4,797",1.19,1.218,0.025,40,1.05,"5,246",1.3,A
L,352,1.18,Çc,Çs,100,5,,1991,16,0,,0,"53,133","505,248","1,077,235","2,786,096","21,030",1,1,1,1,1,0.205,0.001,1042,0.96,844,"4,265",4.59,1.218,0.006,176,0.96,"4,265",4.59,A
L,353,1.18,Çc,Ç`,100,49,2005,1966,41,0,,2,"53,133","505,248","1,077,235","2,786,096","219,193",1,1,1,1,1,1.746,0.085,12,2.19,"8,799","10,164",1.05,1.969,0.096,10,2.53,"11,741",1.21,A
L,354,1.18,Çc,Ç`,100,50,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","227,005",1,1,1,1,1,0.205,0.01,97,0.96,"9,112","4,463",0.44,1.218,0.061,16,1.76,"8,182",0.81,C
L,355,1.18,Çc,Çs,150,143,,1987,20,0,,2,"1,610,800","505,248","1,077,235","2,786,096","643,067",1,1,1,1,1,1.746,0.25,4,5.66,"25,814","37,483",1.32,1.969,0.282,4,5.66,"37,483",1.32,A
L,356,1.18,Çc,Çs,150,652,,1973,34,0,,0,"2,954,136","505,248","1,077,235","2,786,096","2,930,461",1,1,1,1,1,0.205,0.134,7,3.42,"117,633","35,066",0.27,1.218,0.794,1,21.48,"220,238",1.7,B
L,357,1.21,Çc,Çs,100,4,,1989,18,0,,0,"133,758","505,248","1,077,235","2,786,096","16,496",1,1,1,1,1,0.205,0.001,1329,0.96,662,"4,338",5.95,1.218,0.004,224,0.96,"4,338",5.95,A
L,358,1.21,Çc,Çs,150,274,,1974,33,0,,0,"133,758","505,248","1,077,235","2,786,096","1,233,437",1,1,1,1,1,0.205,0.056,18,1.63,"49,512","9,349",0.17,1.218,0.334,3,7.4,"42,445",0.78,C
L,359,1.21,Çc,Çs,100,144,,1995,12,0,,0,"133,758","505,248","1,077,235","2,786,096","648,463",1,1,1,1,1,0.205,0.03,34,1.14,"26,030","5,872",0.2,1.218,0.176,6,3.92,"20,191",0.7,C
L,360,1.21,Çc,Çs,150,205,,1985,22,0,,0,"133,758","505,248","1,077,235","2,786,096","922,002",1,1,1,1,1,0.205,0.042,24,1.35,"37,010","7,323",0.18,1.218,0.25,4,5.66,"30,702",0.75,C
L,361,1.21,Çc,Çs,150,4,,1980,27,0,,0,"133,758","505,248","1,077,235","2,786,096","15,845",1,1,1,1,1,0.205,0.001,1383,0.96,636,"4,337",6.19,1.218,0.004,233,0.96,"4,337",6.19,A
L,362,1.46,Çc,Ç`,150,190,,1969,38,0,,0,"133,758","505,248","1,077,235","2,786,096","853,094",1,1,1,1,1,0.205,0.039,26,1.29,"34,244","6,909",0.18,1.218,0.231,4,5.66,"30,312",0.8,C
L,363,1.21,Çc,Çs,100,112,,1988,19,0,,0,"53,133","505,248","1,077,235","2,786,096","502,090",1,1,1,1,1,0.205,0.023,44,1.01,"20,155","4,973",0.22,1.218,0.136,7,3.42,"16,839",0.76,C
L,364,1.18,Çc,Çs,150,12,,1989,18,0,,0,"2,954,136","505,248","1,077,235","2,786,096","53,977",1,1,1,1,1,0.205,0.002,406,0.96,"2,167","7,082",2.97,1.218,0.015,68,0.96,"7,082",2.97,A
L,365,1.18,Çc,Çs,150,5,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","22,586",1,1,1,1,1,0.205,0.001,971,0.96,907,"7,051",7.05,1.218,0.006,163,0.96,"7,051",7.05,A
L,366,1.18,Çc,Çs,100,66,,1991,16,0,,1,"2,954,136","505,248","1,077,235","2,786,096","297,093",1,1,1,1,1,1.218,0.08,12,2.19,"11,926","16,687",1.27,1.746,0.115,9,2.77,"21,107",1.61,A
L,367,1.18,Çc,Çs,150,7,,1991,16,0,,0,"536,574","505,248","1,077,235","2,786,096","32,944",1,1,1,1,1,0.205,0.002,665,0.96,"1,322","4,741",3.25,1.218,0.009,112,0.96,"4,741",3.25,A
L,368,1.21,Çc,Çs,150,4,,1989,18,0,,0,"2,954,136","505,248","1,077,235","2,786,096","19,496",1,1,1,1,1,0.205,0.001,1124,0.96,783,"7,049",8.17,1.218,0.005,189,0.96,"7,049",8.17,A
L,369,1.21,Çc,Çj,300,5,,1989,18,0,,0,"2,954,136","505,248","1,077,235","2,786,096","21,654",1,1,1,1,1,0.205,0.001,1012,0.96,869,"7,051",7.36,1.218,0.006,171,0.96,"7,051",7.36,A
L,370,1.01,Çc,Ç`,100,4,,1974,33,0,,0,"133,758","505,248","1,077,235","2,786,096","17,085",1,1,1,1,1,0.205,0.001,1283,0.96,686,"4,339",5.74,1.218,0.005,216,0.96,"4,339",5.74,A
L,371,1.18,Çc,Çj,75,3,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","12,684",1,1,1,1,1,0.205,0.001,1728,0.96,509,"4,257",7.59,1.218,0.003,291,0.96,"4,257",7.59,A
L,372,1.18,Çc,Çj,75,8,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","34,989",1,1,1,1,1,0.205,0.002,626,0.96,"1,405","4,278",2.76,1.218,0.009,106,0.96,"4,278",2.76,A
L,373,1.21,Çc,Çs,100,6,,1985,22,0,,0,"133,758","505,248","1,077,235","2,786,096","26,005",1,1,1,1,1,0.205,0.001,843,0.96,"1,044","4,347",3.78,1.218,0.007,142,0.96,"4,347",3.78,A
L,374,1.21,Çc,Çs,100,5,,1985,22,0,,0,"53,133","505,248","1,077,235","2,786,096","21,142",1,1,1,1,1,0.205,0.001,1037,0.96,849,"4,265",4.56,1.218,0.006,175,0.96,"4,265",4.56,A
L,375,1.18,Çc,Çs,100,5,,1985,22,0,,0,"53,133","505,248","1,077,235","2,786,096","20,985",1,1,1,1,1,0.205,0.001,1045,0.96,842,"4,265",4.6,1.218,0.006,176,0.96,"4,265",4.6,A
L,376,1.18,Çc,Çs,75,5,,1991,16,0,,0,"53,133","505,248","1,077,235","2,786,096","23,403",1,1,1,1,1,0.205,0.001,937,0.96,939,"4,267",4.12,1.218,0.006,158,0.96,"4,267",4.12,A
L,377,1.18,Çc,Ç`,150,242,,1968,39,0,,0,"133,758","505,248","1,077,235","2,786,096","1,089,151",1,1,1,1,1,0.205,0.05,20,1.52,"43,720","8,499",0.18,1.218,0.295,3,7.4,"41,377",0.86,C
L,378,1.21,Çc,Çs,150,142,,1980,27,0,,0,"2,954,136","505,248","1,077,235","2,786,096","639,163",1,1,1,1,1,0.205,0.029,34,1.14,"25,657","9,077",0.32,1.218,0.173,6,3.92,"31,211",1.1,B
L,379,1.08,Çc,Çj,200,6,,1998,9,0,,0,"1,610,800","505,248","1,077,235","2,786,096","25,265",1,1,1,1,1,0.205,0.001,868,0.96,"1,014","5,764",5.16,1.218,0.007,146,0.96,"5,764",5.16,A
L,380,1.08,Çc,Çs,150,181,,1982,25,0,,0,"1,610,800","505,248","1,077,235","2,786,096","813,894",1,1,1,1,1,0.205,0.037,27,1.27,"32,671","8,627",0.24,1.218,0.22,5,4.61,"31,317",0.87,C
L,381,1.08,Çc,Çs,150,188,,1975,32,0,,0,"1,610,800","505,248","1,077,235","2,786,096","844,411",1,1,1,1,1,0.205,0.039,26,1.29,"33,896","8,803",0.24,1.218,0.229,4,5.66,"38,623",1.03,B
L,382,1.33,Çc,Çs,150,426,,1979,28,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,916,702",1,1,1,1,1,0.205,0.087,11,2.35,"76,939","21,713",0.26,1.218,0.519,2,10.88,"100,525",1.19,B
L,383,1.33,Çc,ÇmÇr,150,3,,2001,6,0,,0,"2,954,136","505,248","1,077,235","2,786,096","12,956",1,1,1,1,1,0.205,0.001,1692,0.96,520,"7,042",12.29,1.218,0.004,285,0.96,"7,042",12.29,A
L,384,1.33,Çc,Çj,150,1,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","6,739",1,1,1,1,1,0.205,0,3253,0.96,271,"7,036",23.56,1.218,0.002,548,0.96,"7,036",23.56,A
L,385,1.18,Çc,ÇmÇr,200,238,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,070,066",1,1,1,1,1,0.205,0.049,20,1.52,"42,954","12,757",0.27,1.218,0.29,3,7.4,"62,107",1.31,B
L,386,1.21,Çc,Çj,150,6,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","25,467",1,1,1,1,1,0.205,0.001,861,0.96,"1,022","7,054",6.26,1.218,0.007,145,0.96,"7,054",6.26,A
L,387,1.01,Çc,Ç`,100,36,,1970,37,0,,0,"133,758","505,248","1,077,235","2,786,096","163,654",1,1,1,1,1,0.205,0.007,134,0.96,"6,569","4,479",0.62,1.218,0.044,23,1.39,"6,486",0.9,C
L,388,1.33,Çc,Çs,100,2,,1979,28,0,,0,"2,954,136","505,248","1,077,235","2,786,096","9,380",1,1,1,1,1,0.205,0,2337,0.96,377,"7,039",16.94,1.218,0.003,394,0.96,"7,039",16.94,A
L,389,1.33,Çc,Çs,100,2,,1979,28,0,,0,"2,954,136","505,248","1,077,235","2,786,096","9,741",1,1,1,1,1,0.205,0,2250,0.96,391,"7,039",16.34,1.218,0.003,379,0.96,"7,039",16.34,A
L,390,1.18,Çc,Çj,150,7,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","31,028",1,1,1,1,1,0.205,0.001,706,0.96,"1,245","7,060",5.15,1.218,0.008,119,0.96,"7,060",5.15,A
L,391,1.18,Çc,Çj,100,11,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","47,388",1,1,1,1,1,0.205,0.002,463,0.96,"1,902","7,075",3.38,1.218,0.013,78,0.96,"7,075",3.38,A
L,392,1.18,Çc,Çj,100,7,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","31,697",1,1,1,1,1,0.205,0.001,692,0.96,"1,272","7,060",5.04,1.218,0.009,116,0.96,"7,060",5.04,A
L,393,1.46,Çc,Çj,300,7,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","32,150",1,1,1,1,1,0.205,0.001,682,0.96,"1,291","7,061",4.96,1.218,0.009,115,0.96,"7,061",4.96,A
L,394,1.18,Çc,Çj,300,6,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","27,069",1,1,1,1,1,0.205,0.001,810,0.96,"1,087","7,056",5.89,1.218,0.007,136,0.96,"7,056",5.89,A
L,395,1.18,Çc,Çs,150,2,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","8,702",1,1,1,1,1,0.205,0,2519,0.96,349,"7,038",18.3,1.218,0.002,424,0.96,"7,038",18.3,A
L,396,1.18,Çc,Çs,150,6,,1978,29,0,,0,"2,954,136","505,248","1,077,235","2,786,096","26,281",1,1,1,1,1,0.205,0.001,834,0.96,"1,055","7,055",6.07,1.218,0.007,140,0.96,"7,055",6.07,A
L,397,1.18,Çc,Ç`,300,11,,1985,22,0,,0,"2,954,136","505,248","1,077,235","2,786,096","50,434",1,1,1,1,1,0.205,0.002,435,0.96,"2,024","7,078",3.17,1.218,0.014,73,0.96,"7,078",3.17,A
L,398,1.18,Çc,Ç`,300,24,,1966,41,0,,0,"2,954,136","505,248","1,077,235","2,786,096","106,507",1,1,1,1,1,0.205,0.005,206,0.96,"4,275","7,132",1.51,1.218,0.029,35,1.12,"8,321",1.77,A
L,399,1.18,Çc,ÇrÇQ,300,160,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","718,549",1,1,1,1,1,0.205,0.033,31,1.19,"28,844","9,569",0.3,1.218,0.195,5,4.61,"37,070",1.17,B
L,400,1.18,Çc,Çs,100,10,,1988,19,0,,0,"133,758","505,248","1,077,235","2,786,096","43,146",1,1,1,1,1,0.205,0.002,508,0.96,"1,732","4,364",2.29,1.218,0.012,86,0.96,"4,364",2.29,A
L,401,1.18,Çc,Ç`,100,18,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","82,906",1,1,1,1,1,0.205,0.004,264,0.96,"3,328","4,402",1.2,1.218,0.022,45,1,"4,585",1.25,A
L,402,1.18,Çc,Çs,150,82,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","370,474",1,1,1,1,1,0.205,0.017,59,0.96,"14,871","4,678",0.29,1.218,0.1,10,2.53,"12,328",0.75,C
L,403,1.18,Çc,Çj,150,6,,1998,9,0,,0,"53,133","505,248","1,077,235","2,786,096","28,656",1,1,1,1,1,0.205,0.001,765,0.96,"1,150","4,272",3.37,1.218,0.008,129,0.96,"4,272",3.37,A
L,404,1.18,Çc,Çs,150,103,,1974,33,0,,0,"536,574","505,248","1,077,235","2,786,096","463,771",1,1,1,1,1,0.205,0.021,47,0.98,"18,616","5,262",0.26,1.218,0.126,8,3.05,"16,375",0.8,C
L,405,1.18,Çc,Çs,100,1,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","6,497",1,1,1,1,1,0.205,0,3374,0.96,261,"4,328",15.05,1.218,0.002,568,0.96,"4,328",15.05,A
L,406,1.18,Çc,Çs,150,79,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","353,450",1,1,1,1,1,0.205,0.016,62,0.96,"14,188","4,662",0.3,1.218,0.096,10,2.53,"12,285",0.79,C
L,407,1.18,Çc,Çs,100,2,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","7,812",1,1,1,1,1,0.205,0,2806,0.96,314,"4,330",12.51,1.218,0.002,473,0.96,"4,330",12.51,A
L,408,1.08,Çc,ÇrÇQ,300,170,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","764,742",1,1,1,1,1,0.205,0.035,29,1.23,"30,698","9,948",0.29,1.218,0.207,5,4.61,"37,283",1.1,B
L,409,1.18,Çc,ÇmÇr,200,311,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,396,899",1,1,1,1,1,0.205,0.064,16,1.76,"56,074","15,347",0.25,1.218,0.378,3,7.4,"64,525",1.04,B
L,410,1.18,Çc,ÇmÇr,100,59,,1998,9,0,,0,"53,133","505,248","1,077,235","2,786,096","265,579",1,1,1,1,1,0.205,0.012,83,0.96,"10,661","4,500",0.38,1.218,0.072,14,1.95,"9,140",0.78,C
L,411,1.18,Çc,Çj,150,2,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","9,216",1,1,1,1,1,0.205,0,2378,0.96,370,"4,331",10.62,1.218,0.002,401,0.96,"4,331",10.62,A
L,412,1.18,Çc,Çj,150,4,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","20,208",1,1,1,1,1,0.205,0.001,1085,0.96,811,"7,049",7.89,1.218,0.005,183,0.96,"7,049",7.89,A
L,413,1.18,Çc,Çj,150,6,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","27,047",1,1,1,1,1,0.205,0.001,810,0.96,"1,086","7,056",5.9,1.218,0.007,137,0.96,"7,056",5.9,A
L,414,1.18,Çc,Çj,150,5,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","22,502",1,1,1,1,1,0.205,0.001,974,0.96,903,"7,051",7.09,1.218,0.006,164,0.96,"7,051",7.09,A
L,415,1.21,Çc,Çs,75,3,,1990,17,0,,0,"53,133","505,248","1,077,235","2,786,096","11,427",1,1,1,1,1,0.205,0.001,1918,0.96,459,"4,256",8.41,1.218,0.003,323,0.96,"4,256",8.41,A
L,416,1.18,Çc,Çs,100,4,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","16,955",1,1,1,1,1,0.205,0.001,1293,0.96,681,"4,725",6.3,1.218,0.005,218,0.96,"4,725",6.3,A
L,417,1.18,Çc,Çs,100,4,,1989,18,0,,0,"2,954,136","505,248","1,077,235","2,786,096","19,340",1,1,1,1,1,0.205,0.001,1133,0.96,776,"7,048",8.24,1.218,0.005,191,0.96,"7,048",8.24,A
L,418,1.46,Çc,Çs,100,6,,1976,31,0,,0,"133,758","505,248","1,077,235","2,786,096","25,080",1,1,1,1,1,0.205,0.001,874,0.96,"1,007","4,346",3.92,1.218,0.007,147,0.96,"4,346",3.92,A
L,419,1.18,Çc,Çj,75,4,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","16,816",1,1,1,1,1,0.205,0.001,1304,0.96,675,"7,046",9.47,1.218,0.005,220,0.96,"7,046",9.47,A
L,420,1.51,Çc,ÇrÇQ,300,389,,2006,1,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,748,137",1,1,1,1,1,0.205,0.08,13,2.06,"70,173","18,686",0.24,1.218,0.473,2,10.88,"98,691",1.28,B
L,421,1.18,Çc,Çs,150,4,,1974,33,0,,0,"536,574","505,248","1,077,235","2,786,096","16,622",1,1,1,1,1,0.205,0.001,1319,0.96,667,"4,725",6.43,1.218,0.005,222,0.96,"4,725",6.43,A
L,422,1.18,Çc,Çs,150,91,,1974,33,0,,0,"536,574","505,248","1,077,235","2,786,096","410,215",1,1,1,1,1,0.205,0.019,53,0.96,"16,467","5,103",0.28,1.218,0.111,9,2.77,"14,724",0.81,C
L,423,1.18,Çc,Çj,150,6,,1999,8,0,,0,"536,574","505,248","1,077,235","2,786,096","26,353",1,1,1,1,1,0.205,0.001,832,0.96,"1,058","4,734",4.06,1.218,0.007,140,0.96,"4,734",4.06,A
L,424,1.18,Çc,Çs,150,226,,1974,33,0,,0,"536,574","505,248","1,077,235","2,786,096","1,015,162",1,1,1,1,1,0.205,0.046,22,1.43,"40,750","8,466",0.19,1.218,0.275,4,5.66,"33,509",0.75,C
L,425,1.33,Çc,ÇmÇr,200,285,,2001,6,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,280,278",1,1,1,1,1,0.205,0.058,17,1.69,"51,392","14,539",0.26,1.218,0.347,3,7.4,"63,662",1.12,B
L,426,1.18,Çc,Çj,150,14,,1999,8,0,,0,"536,574","505,248","1,077,235","2,786,096","63,136",1,1,1,1,1,0.205,0.003,347,0.96,"2,534","4,770",1.71,1.218,0.017,58,0.96,"4,770",1.71,A
L,427,1.18,Çc,Çj,75,3,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","15,616",1,1,1,1,1,0.205,0.001,1404,0.96,627,"7,045",10.2,1.218,0.004,236,0.96,"7,045",10.2,A
L,428,1.08,Çc,ÇrÇQ,300,198,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","889,552",1,1,1,1,1,0.205,0.041,25,1.32,"35,708","10,840",0.28,1.218,0.241,4,5.66,"46,481",1.18,B
L,429,1.08,Çc,Çj,75,4,,1998,9,0,,0,"1,610,800","505,248","1,077,235","2,786,096","19,456",1,1,1,1,1,0.205,0.001,1127,0.96,781,"5,759",6.69,1.218,0.005,190,0.96,"5,759",6.69,A
