ward,no.,Çãíl,material,joint,diameter,length(m),leakage year,construction year,ñÑê›îNêî,çXê∂îNìx,çXê∂éÌï ,éñåÃçáåvåèêî,ìπòHåí îÌäQäzÅiâ~Åj,ésñØìôÇ÷ÇÃîÌäQäzÅiâ~Åj,ífêÖîÌäQäzÅiâ~Åj,èCëUîÔópÅiâ~Åj,òRêÖëπé∏(â~Åj,äOñ ïÖêHï‚ê≥åWêî,ì‡ñ ïÖêHï‚ê≥åWêî,ïzê›îNìxï‚ê≥åWêî,åpéËï‚ê≥åWêî,å˚åaï‚ê≥åWêî,âﬂãéÇÃéñåÃóRL(ÇòÅj,éñåÃî≠ê∂ó\ë™éÆRN,RNÇÃãtêî,ï÷âvÇÃä∑éZåWêî,îÔópÅiêÁâ~Åj,ï÷âvÅiêÁâ~Åj,îÔópï÷âvî‰,âﬂãéÇÃéñåÃóRL(Çò+1Åj,éñåÃî≠ê∂ó\ë™éÆRN',RN'ÇÃãtêî,ï÷âvÇÃä∑éZåWêî(2),ï÷âv(2)ÅiêÁâ~Åj,îÔópï÷âvî‰(2),ÉâÉìÉN
W,292,1.51,Çc,Çs,100,5,,1973,34,0,,0,"53,133","505,248","1,077,235","2,786,096","21,294",1,1,1,1,1,0.205,0.001,1029,0.96,855,"4,265",4.53,1.218,0.006,173,0.96,"4,265",4.53,A
W,293,1.51,Çc,Çs,150,14,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","61,655",1,1,1,1,1,0.205,0.003,356,0.96,"2,475","4,381",1.61,1.218,0.017,60,0.96,"4,381",1.61,A
W,294,1.51,Çc,Çs,150,14,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","62,633",1,1,1,1,1,0.205,0.003,350,0.96,"2,514","4,382",1.58,1.218,0.017,59,0.96,"4,382",1.58,A
W,295,1.51,Çc,Çs,100,4,,1973,34,0,,0,"53,133","505,248","1,077,235","2,786,096","16,051",1,1,1,1,1,0.205,0.001,1366,0.96,644,"4,260",6,1.218,0.004,230,0.96,"4,260",6,A
W,296,1.51,Çc,Çs,100,7,,1982,25,0,,0,"133,758","505,248","1,077,235","2,786,096","32,764",1,1,1,1,1,0.205,0.001,669,0.96,"1,315","4,354",3,1.218,0.009,113,0.96,"4,354",3,A
W,297,0.75,Çc,Ç`,200,297,,1969,38,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,335,951",1,1,1,1,1,0.205,0.061,16,1.76,"53,627","12,875",0.22,1.218,0.362,3,7.4,"54,133",0.92,C
W,298,0.75,Çc,ÇmÇr,150,21,,2000,7,0,,0,"53,133","505,248","1,077,235","2,786,096","92,933",1,1,1,1,1,0.205,0.004,236,0.96,"3,730","4,334",1.05,1.218,0.025,40,1.05,"4,740",1.15,A
W,299,0.75,Çc,ÇmÇr,100,136,,2000,7,0,,0,"133,758","505,248","1,077,235","2,786,096","612,042",1,1,1,1,1,0.205,0.028,36,1.11,"24,568","5,677",0.21,1.218,0.166,6,3.92,"20,048",0.74,C
W,300,0.84,Çc,Çj,150,3,,1999,8,0,,0,"1,610,800","505,248","1,077,235","2,786,096","14,845",1,1,1,1,1,0.205,0.001,1477,0.96,596,"5,754",8.76,1.218,0.004,249,0.96,"5,754",8.76,A
W,301,0.81,Çc,Ç`,300,596,,1966,41,0,,0,"536,574","505,248","1,077,235","2,786,096","2,679,839",1,1,1,1,1,0.205,0.122,8,3.05,"107,573","23,134",0.2,1.218,0.726,1,21.48,"162,926",1.37,B
W,302,0.84,Çc,Çj,300,4,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","17,028",1,1,1,1,1,0.205,0.001,1287,0.96,684,"4,339",5.76,1.218,0.005,217,0.96,"4,339",5.76,A
W,303,1.32,Çc,Çs,200,3,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","12,654",1,1,1,1,1,0.205,0.001,1732,0.96,508,"4,334",7.74,1.218,0.003,292,0.96,"4,334",7.74,A
W,304,1.32,Çc,Çs,200,92,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","412,866",1,1,1,1,1,0.205,0.019,53,0.96,"16,573","4,719",0.26,1.218,0.112,9,2.77,"13,615",0.75,C
W,305,1.23,Çc,Çs,150,167,,1987,20,0,,0,"536,574","505,248","1,077,235","2,786,096","749,358",1,1,1,1,1,0.205,0.034,29,1.23,"30,080","6,955",0.21,1.218,0.203,5,4.61,"26,067",0.79,C
W,306,0.84,Çc,Çj,200,8,,1999,8,0,,0,"1,610,800","505,248","1,077,235","2,786,096","38,123",1,1,1,1,1,0.205,0.002,575,0.96,"1,530","5,777",3.43,1.218,0.01,97,0.96,"5,777",3.43,A
W,307,0.84,Çc,Ç`,150,13,,1966,41,0,,0,"1,610,800","505,248","1,077,235","2,786,096","59,059",1,1,1,1,1,0.205,0.003,371,0.96,"2,371","5,797",2.22,1.218,0.016,63,0.96,"5,797",2.22,A
W,308,0.84,Çc,Ç`,150,97,,1966,41,0,,0,"1,610,800","505,248","1,077,235","2,786,096","434,136",1,1,1,1,1,0.205,0.02,50,0.96,"17,427","6,157",0.32,1.218,0.118,9,2.77,"17,765",0.93,C
W,309,1.23,Çc,Çs,100,8,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","34,492",1,1,1,1,1,0.205,0.002,636,0.96,"1,385","4,278",2.8,1.218,0.009,107,0.96,"4,278",2.8,A
W,310,1.51,Çc,Çs,150,64,,1986,21,0,,0,"53,133","505,248","1,077,235","2,786,096","287,663",1,1,1,1,1,0.205,0.013,76,0.96,"11,547","4,521",0.36,1.218,0.078,13,2.06,"9,701",0.76,C
W,311,0.84,Çc,Çj,200,5,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","22,675",1,1,1,1,1,0.205,0.001,967,0.96,910,"4,344",4.33,1.218,0.006,163,0.96,"4,344",4.33,A
W,312,0.84,Çc,Ç`,200,11,,1968,39,0,,0,"133,758","505,248","1,077,235","2,786,096","50,151",1,1,1,1,1,0.205,0.002,437,0.96,"2,013","4,370",1.97,1.218,0.014,74,0.96,"4,370",1.97,A
W,313,0.84,Çc,Çj,100,1,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","5,127",1,1,1,1,1,0.205,0,4276,0.96,206,"4,327",19.06,1.218,0.001,720,0.96,"4,327",19.06,A
W,314,0.8,Çc,Çs,150,601,1986,1972,35,0,,1,"1,610,800","505,248","1,077,235","2,786,096","2,702,229",1,1,1,1,1,1.218,0.732,1,21.48,"108,471","186,481",1.56,1.746,1.049,1,21.48,"186,481",1.56,A
W,315,0.84,Çc,Çs,150,23,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","105,131",1,1,1,1,1,0.205,0.005,209,0.96,"4,220","5,841",1.26,1.218,0.028,35,1.12,"6,815",1.47,A
W,316,0.8,Çc,Çs,150,91,,1983,24,0,,0,"536,574","505,248","1,077,235","2,786,096","409,733",1,1,1,1,1,0.205,0.019,53,0.96,"16,447","5,102",0.28,1.218,0.111,9,2.77,"14,722",0.81,C
W,317,0.84,Çc,Çs,150,86,,1986,21,0,,0,"536,574","505,248","1,077,235","2,786,096","384,507",1,1,1,1,1,0.205,0.018,57,0.96,"15,435","5,078",0.3,1.218,0.104,10,2.53,"13,383",0.79,C
W,318,0.84,Çc,Çs,150,12,,1991,16,0,,0,"53,133","505,248","1,077,235","2,786,096","54,773",1,1,1,1,1,0.205,0.002,400,0.96,"2,199","4,297",1.77,1.218,0.015,67,0.96,"4,297",1.77,A
W,319,0.84,Çc,Çs,150,148,,1970,37,0,,0,"133,758","505,248","1,077,235","2,786,096","665,057",1,1,1,1,1,0.205,0.03,33,1.15,"26,696","5,943",0.2,1.218,0.18,6,3.92,"20,256",0.69,C
W,320,0.84,Çc,Ç`,150,4,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","16,500",1,1,1,1,1,0.205,0.001,1328,0.96,662,"4,261",5.84,1.218,0.004,224,0.96,"4,261",5.84,A
W,321,0.75,Çc,Çs,150,778,,1978,29,0,,0,"1,610,800","505,248","1,077,235","2,786,096","3,499,781",1,1,1,1,1,0.205,0.16,6,3.92,"140,486","37,158",0.24,1.218,0.948,1,21.48,"203,612",1.32,B
W,322,0.84,Çc,Ç`,200,9,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","40,138",1,1,1,1,1,0.205,0.002,546,0.96,"1,611","4,361",2.46,1.218,0.011,92,0.96,"4,361",2.46,A
W,323,0.84,Çc,Çs,150,35,,1991,16,0,,0,"133,758","505,248","1,077,235","2,786,096","157,855",1,1,1,1,1,0.205,0.007,139,0.96,"6,337","4,474",0.64,1.218,0.043,23,1.39,"6,478",0.93,C
W,324,0.84,Çc,Çj,100,4,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","18,614",1,1,1,1,1,0.205,0.001,1178,0.96,747,"4,340",5.27,1.218,0.005,198,0.96,"4,340",5.27,A
W,325,0.84,Çc,Çs,100,207,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","929,184",1,1,1,1,1,0.205,0.042,24,1.35,"37,299","7,333",0.18,1.218,0.252,4,5.66,"30,742",0.75,C
W,326,0.8,Çc,Çs,150,3,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","12,779",1,1,1,1,1,0.205,0.001,1715,0.96,513,"4,257",7.53,1.218,0.003,289,0.96,"4,257",7.53,A
W,327,0.8,Çc,Çs,100,1,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","4,874",1,1,1,1,1,0.205,0,4497,0.96,196,"4,250",19.68,1.218,0.001,758,0.96,"4,250",19.68,A
W,328,0.8,Çc,Çs,100,13,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","57,234",1,1,1,1,1,0.205,0.003,383,0.96,"2,297","4,300",1.7,1.218,0.016,65,0.96,"4,300",1.7,A
W,329,0.8,Çc,Çs,150,6,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","28,288",1,1,1,1,1,0.205,0.001,775,0.96,"1,136","4,272",3.41,1.218,0.008,131,0.96,"4,272",3.41,A
W,330,0.8,Çc,Ç`,150,110,,1970,37,0,,0,"133,758","505,248","1,077,235","2,786,096","495,169",1,1,1,1,1,0.205,0.023,44,1.01,"19,877","5,047",0.23,1.218,0.134,7,3.42,"17,091",0.78,C
W,331,0.8,Çc,Çs,150,5,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","24,059",1,1,1,1,1,0.205,0.001,911,0.96,966,"4,345",4.08,1.218,0.007,153,0.96,"4,345",4.08,A
W,332,0.8,Çc,Ç`,200,12,,1966,41,0,,0,"536,574","505,248","1,077,235","2,786,096","54,947",1,1,1,1,1,0.205,0.003,399,0.96,"2,206","4,762",1.96,1.218,0.015,67,0.96,"4,762",1.96,A
W,333,0.84,Çc,Çs,150,10,,1990,17,0,,0,"53,133","505,248","1,077,235","2,786,096","46,347",1,1,1,1,1,0.205,0.002,473,0.96,"1,860","4,289",2.09,1.218,0.013,80,0.96,"4,289",2.09,A
W,334,0.84,Çc,Çs,150,154,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","693,856",1,1,1,1,1,0.205,0.032,32,1.17,"27,852","6,080",0.2,1.218,0.188,5,4.61,"23,954",0.78,C
W,335,0.84,Çc,ÇmÇr,150,275,,2001,6,0,,0,"536,574","505,248","1,077,235","2,786,096","1,238,879",1,1,1,1,1,0.205,0.057,18,1.63,"49,730","10,015",0.18,1.218,0.336,3,7.4,"45,466",0.83,C
W,336,0.84,Çc,Ç`,150,209,,1969,38,0,,0,"53,133","505,248","1,077,235","2,786,096","938,515",1,1,1,1,1,0.205,0.043,23,1.39,"37,673","7,451",0.18,1.218,0.254,4,5.66,"30,339",0.73,C
W,337,0.84,Çc,ÇmÇr,150,162,,1999,8,0,,0,"53,133","505,248","1,077,235","2,786,096","728,518",1,1,1,1,1,0.205,0.033,30,1.21,"29,244","6,232",0.19,1.218,0.197,5,4.61,"23,743",0.74,C
W,338,0.8,Çc,Çj,75,2,,1999,8,0,,0,0,"505,248","1,077,235","2,786,096","9,225",1,1,1,1,1,0.205,0,2376,0.96,370,"4,203",10.31,1.218,0.002,400,0.96,"4,203",10.31,A
W,339,0.84,Çc,Ç`,100,7,,1967,40,0,,0,"53,133","505,248","1,077,235","2,786,096","31,107",1,1,1,1,1,0.205,0.001,705,0.96,"1,249","4,275",3.11,1.218,0.008,119,0.96,"4,275",3.11,A
W,340,0.84,Çc,Ç`,75,12,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","56,126",1,1,1,1,1,0.205,0.003,391,0.96,"2,253","4,376",1.76,1.218,0.015,66,0.96,"4,376",1.76,A
W,341,0.84,Çc,Ç`,150,72,,1966,41,0,,0,"1,610,800","505,248","1,077,235","2,786,096","321,887",1,1,1,1,1,0.205,0.015,68,0.96,"12,921","6,049",0.42,1.218,0.087,11,2.35,"14,808",1.04,B
W,342,1.23,Çc,ÇrÇQ,300,188,,1999,8,0,,0,"1,610,800","505,248","1,077,235","2,786,096","847,451",1,1,1,1,1,0.205,0.039,26,1.29,"34,018","8,807",0.23,1.218,0.23,4,5.66,"38,640",1.03,B
W,343,1.23,Çc,Çj,150,9,,1999,8,0,,0,"1,610,800","505,248","1,077,235","2,786,096","41,611",1,1,1,1,1,0.205,0.002,527,0.96,"1,670","5,780",3.14,1.218,0.011,89,0.96,"5,780",3.14,A
W,344,0.84,Çc,Ç`,200,154,,1968,39,0,,0,"1,610,800","505,248","1,077,235","2,786,096","692,093",1,1,1,1,1,0.205,0.032,32,1.17,"27,782","7,806",0.25,1.218,0.187,5,4.61,"30,755",1,B
W,345,1.23,Çc,ÇrÇQ,150,5,,1999,8,0,,0,"1,610,800","505,248","1,077,235","2,786,096","24,098",1,1,1,1,1,0.205,0.001,910,0.96,967,"5,763",5.41,1.218,0.007,153,0.96,"5,763",5.41,A
W,346,1.32,Çc,Ç`,150,234,,1966,41,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,052,595",1,1,1,1,1,0.205,0.048,21,1.47,"42,253","10,337",0.22,1.218,0.285,4,5.66,"39,801",0.85,C
W,347,0.8,Çc,Çj,150,3,,1999,8,0,,0,"1,610,800","505,248","1,077,235","2,786,096","13,871",1,1,1,1,1,0.205,0.001,1580,0.96,557,"5,754",9.37,1.218,0.004,266,0.96,"5,754",9.37,A
W,348,0.84,Çc,Ç`,150,348,,1966,41,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,563,814",1,1,1,1,1,0.205,0.071,14,1.95,"62,774","14,709",0.21,1.218,0.424,2,10.88,"82,070",1.19,B
W,349,0.81,Çc,Çj,300,359,,1988,19,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,612,485",1,1,1,1,1,0.205,0.074,14,1.95,"64,727","14,804",0.21,1.218,0.437,2,10.88,"82,599",1.16,B
W,350,0.78,Çc,ÇrÇQ,300,315,,2001,6,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,415,080",1,1,1,1,1,0.205,0.065,15,1.85,"56,803","13,680",0.22,1.218,0.383,3,7.4,"54,719",0.87,C
W,351,0.75,Çc,Ç`,200,475,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","2,135,940",1,1,1,1,1,0.205,0.097,10,2.53,"85,740","16,591",0.18,1.218,0.578,2,10.88,"71,347",0.76,C
W,352,0.81,Çc,Çs,200,5,,1988,19,0,,0,"536,574","505,248","1,077,235","2,786,096","21,943",1,1,1,1,1,0.205,0.001,999,0.96,881,"4,730",4.87,1.218,0.006,168,0.96,"4,730",4.87,A
W,353,0.84,Çc,Ç`,200,293,,1966,41,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,315,458",1,1,1,1,1,0.205,0.06,17,1.69,"52,804","12,328",0.21,1.218,0.356,3,7.4,"53,982",0.93,C
W,354,0.78,Çc,Çs,150,152,,1983,24,0,,0,"1,610,800","505,248","1,077,235","2,786,096","684,291",1,1,1,1,1,0.205,0.031,32,1.17,"27,468","7,796",0.26,1.218,0.185,5,4.61,"30,720",1.01,B
W,355,0.78,Çc,Çs,200,236,,1983,24,0,,0,"536,574","505,248","1,077,235","2,786,096","1,060,055",1,1,1,1,1,0.205,0.048,21,1.47,"42,552","8,769",0.19,1.218,0.287,3,7.4,"44,143",0.94,C
W,356,0.78,Çc,Çj,100,3,,1997,10,0,,0,"536,574","505,248","1,077,235","2,786,096","12,138",1,1,1,1,1,0.205,0.001,1806,0.96,487,"4,721",8.8,1.218,0.003,304,0.96,"4,721",8.8,A
W,357,0.78,Çc,Çj,200,3,,1997,10,0,,0,"536,574","505,248","1,077,235","2,786,096","13,602",1,1,1,1,1,0.205,0.001,1612,0.96,546,"4,722",7.85,1.218,0.004,271,0.96,"4,722",7.85,A
W,358,0.8,Çc,Çs,150,8,,1988,19,0,,0,"536,574","505,248","1,077,235","2,786,096","34,132",1,1,1,1,1,0.205,0.002,642,0.96,"1,370","4,742",3.14,1.218,0.009,108,0.96,"4,742",3.14,A
W,359,0.8,Çc,Çs,150,6,,1988,19,0,,0,"53,133","505,248","1,077,235","2,786,096","28,552",1,1,1,1,1,0.205,0.001,768,0.96,"1,146","4,272",3.38,1.218,0.008,129,0.96,"4,272",3.38,A
W,360,0.8,Çc,Çs,100,17,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","74,707",1,1,1,1,1,0.205,0.003,293,0.96,"2,999","4,317",1.31,1.218,0.02,49,0.96,"4,317",1.31,A
W,361,0.81,Çc,Çs,100,2,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","10,157",1,1,1,1,1,0.205,0,2158,0.96,408,"4,255",9.46,1.218,0.003,364,0.96,"4,255",9.46,A
W,362,0.81,Çc,Çs,150,223,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","1,003,546",1,1,1,1,1,0.205,0.046,22,1.43,"40,284","7,873",0.18,1.218,0.272,4,5.66,"31,163",0.7,C
W,363,0.81,Çc,Çs,100,12,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","52,278",1,1,1,1,1,0.205,0.002,419,0.96,"2,098","4,372",1.89,1.218,0.014,71,0.96,"4,372",1.89,A
W,364,0.8,Çc,Çs,100,2,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","10,895",1,1,1,1,1,0.205,0,2012,0.96,437,"4,333",9,1.218,0.003,339,0.96,"4,333",9,A
W,365,0.81,Çc,Çs,150,6,,1988,19,0,,0,"536,574","505,248","1,077,235","2,786,096","24,977",1,1,1,1,1,0.205,0.001,878,0.96,"1,003","4,733",4.28,1.218,0.007,148,0.96,"4,733",4.28,A
W,366,0.8,Çc,Çs,100,3,,1972,35,0,,0,"1,610,800","505,248","1,077,235","2,786,096","11,373",1,1,1,1,1,0.205,0.001,1927,0.96,457,"5,751",11.42,1.218,0.003,325,0.96,"5,751",11.42,A
W,367,0.8,Çc,ÇmÇr,150,91,,1998,9,0,,0,"1,610,800","505,248","1,077,235","2,786,096","410,325",1,1,1,1,1,0.205,0.019,53,0.96,"16,471","6,134",0.34,1.218,0.111,9,2.77,"17,699",0.98,C
W,368,1.32,Çc,ÇmÇr,150,32,,1999,8,0,,0,"1,610,800","505,248","1,077,235","2,786,096","143,709",1,1,1,1,1,0.205,0.007,153,0.96,"5,769","5,878",0.92,1.218,0.039,26,1.29,"7,899",1.24,B
W,369,0.84,Çc,Ç`,100,3,,1978,29,0,,0,"133,758","505,248","1,077,235","2,786,096","11,537",1,1,1,1,1,0.205,0.001,1900,0.96,463,"4,333",8.49,1.218,0.003,320,0.96,"4,333",8.49,A
W,370,0.84,Çc,Çs,75,3,,1988,19,0,,0,"133,758","505,248","1,077,235","2,786,096","13,704",1,1,1,1,1,0.205,0.001,1600,0.96,550,"4,335",7.15,1.218,0.004,269,0.96,"4,335",7.15,A
W,371,0.8,Çc,Ç`,100,3,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","11,344",1,1,1,1,1,0.205,0.001,1932,0.96,455,"4,256",8.49,1.218,0.003,325,0.96,"4,256",8.49,A
W,372,0.8,Çc,Ç`,100,6,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","28,788",1,1,1,1,1,0.205,0.001,761,0.96,"1,156","4,272",3.35,1.218,0.008,128,0.96,"4,272",3.35,A
W,373,0.8,Çc,Ç`,100,2,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","10,856",1,1,1,1,1,0.205,0,2019,0.96,436,"4,255",8.86,1.218,0.003,340,0.96,"4,255",8.86,A
W,374,0.81,Çc,Ç`,100,4,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","18,105",1,1,1,1,1,0.205,0.001,1211,0.96,727,"4,262",5.32,1.218,0.005,204,0.96,"4,262",5.32,A
W,375,0.8,Çc,Ç`,75,3,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","14,382",1,1,1,1,1,0.205,0.001,1524,0.96,577,"4,336",6.82,1.218,0.004,257,0.96,"4,336",6.82,A
W,376,0.81,Çc,Ç`,100,4,,1981,26,0,,0,"536,574","505,248","1,077,235","2,786,096","18,661",1,1,1,1,1,0.205,0.001,1175,0.96,749,"4,727",5.73,1.218,0.005,198,0.96,"4,727",5.73,A
W,377,0.81,Çc,Çs,100,4,,1983,24,0,,0,"536,574","505,248","1,077,235","2,786,096","17,828",1,1,1,1,1,0.205,0.001,1230,0.96,716,"4,726",5.99,1.218,0.005,207,0.96,"4,726",5.99,A
W,378,0.8,Çc,Ç`,75,3,,1983,24,0,,0,0,"505,248","1,077,235","2,786,096","12,247",1,1,1,1,1,0.205,0.001,1790,0.96,492,"4,206",7.76,1.218,0.003,301,0.96,"4,206",7.76,A
W,379,0.81,Çc,Çs,100,5,,1983,24,0,,0,"536,574","505,248","1,077,235","2,786,096","21,515",1,1,1,1,1,0.205,0.001,1019,0.96,864,"4,730",4.97,1.218,0.006,172,0.96,"4,730",4.97,A
W,380,0.81,Çc,Ç`,100,4,,1981,26,0,,0,"536,574","505,248","1,077,235","2,786,096","16,653",1,1,1,1,1,0.205,0.001,1316,0.96,668,"4,725",6.42,1.218,0.005,222,0.96,"4,725",6.42,A
W,381,0.8,Çc,Ç`,75,3,,1981,26,0,,0,0,"505,248","1,077,235","2,786,096","12,339",1,1,1,1,1,0.205,0.001,1776,0.96,495,"4,206",7.71,1.218,0.003,299,0.96,"4,206",7.71,A
W,382,0.8,Çc,Çs,75,7,,1988,19,0,,0,"536,574","505,248","1,077,235","2,786,096","31,367",1,1,1,1,1,0.205,0.001,699,0.96,"1,259","4,739",3.42,1.218,0.008,118,0.96,"4,739",3.42,A
W,383,0.8,Çc,Çs,100,6,,1988,19,0,,0,"53,133","505,248","1,077,235","2,786,096","28,573",1,1,1,1,1,0.205,0.001,767,0.96,"1,147","4,272",3.38,1.218,0.008,129,0.96,"4,272",3.38,A
W,384,0.8,Çc,Çs,75,7,,1988,19,0,,0,"53,133","505,248","1,077,235","2,786,096","29,251",1,1,1,1,1,0.205,0.001,749,0.96,"1,174","4,273",3.3,1.218,0.008,126,0.96,"4,273",3.3,A
W,385,0.84,Çc,Çs,100,8,,1987,20,0,,0,"133,758","505,248","1,077,235","2,786,096","36,289",1,1,1,1,1,0.205,0.002,604,0.96,"1,457","4,357",2.71,1.218,0.01,102,0.96,"4,357",2.71,A
W,386,0.84,Çc,Çs,100,5,,1987,20,0,,0,"536,574","505,248","1,077,235","2,786,096","23,987",1,1,1,1,1,0.205,0.001,914,0.96,963,"4,732",4.46,1.218,0.006,154,0.96,"4,732",4.46,A
W,387,0.8,Çc,Çj,75,13,,1998,9,0,,0,0,"505,248","1,077,235","2,786,096","59,528",1,1,1,1,1,0.205,0.003,368,0.96,"2,390","4,251",1.61,1.218,0.016,62,0.96,"4,251",1.61,A
W,388,0.8,Çc,Çj,75,8,,1999,8,0,,0,0,"505,248","1,077,235","2,786,096","34,729",1,1,1,1,1,0.205,0.002,631,0.96,"1,394","4,227",2.75,1.218,0.009,106,0.96,"4,227",2.75,A
W,389,0.8,Çc,Çj,75,3,,1999,8,0,,0,"53,133","505,248","1,077,235","2,786,096","13,520",1,1,1,1,1,0.205,0.001,1621,0.96,543,"4,258",7.12,1.218,0.004,273,0.96,"4,258",7.12,A
W,390,1.32,Çc,ÇrÇQ,300,82,,1999,8,0,,0,"1,610,800","505,248","1,077,235","2,786,096","369,996",1,1,1,1,1,0.205,0.017,59,0.96,"14,852","6,095",0.37,1.218,0.1,10,2.53,"16,064",0.98,C
W,391,1.14,Çc,Çs,100,9,,1977,30,0,,0,"1,610,800","505,248","1,077,235","2,786,096","42,392",1,1,1,1,1,0.205,0.002,517,0.96,"1,702","5,781",3.08,1.218,0.011,87,0.96,"5,781",3.08,A
W,392,0.84,Çc,Ç`,150,2,,1980,27,0,,0,"1,610,800","505,248","1,077,235","2,786,096","9,228",1,1,1,1,1,0.205,0,2375,0.96,370,"5,749",14.1,1.218,0.002,400,0.96,"5,749",14.1,A
W,393,1.14,Çc,ÇmÇr,150,8,,2003,4,0,,0,"1,610,800","505,248","1,077,235","2,786,096","35,459",1,1,1,1,1,0.205,0.002,618,0.96,"1,423","5,774",3.68,1.218,0.01,104,0.96,"5,774",3.68,A
W,394,0.84,Çc,Ç`,200,3,,1980,27,0,,0,"1,610,800","505,248","1,077,235","2,786,096","13,711",1,1,1,1,1,0.205,0.001,1599,0.96,550,"5,753",9.49,1.218,0.004,269,0.96,"5,753",9.49,A
W,395,0.84,Çc,Ç`,300,18,,1980,27,0,,0,"1,610,800","505,248","1,077,235","2,786,096","79,743",1,1,1,1,1,0.205,0.004,275,0.96,"3,201","5,817",1.65,1.218,0.022,46,0.99,"5,999",1.7,A
W,396,0.84,Çc,Ç`,150,5,,1980,27,0,,0,"1,610,800","505,248","1,077,235","2,786,096","21,097",1,1,1,1,1,0.205,0.001,1039,0.96,847,"5,760",6.17,1.218,0.006,175,0.96,"5,760",6.17,A
W,397,0.84,Çc,Çs,150,70,,1979,28,0,,0,"1,610,800","505,248","1,077,235","2,786,096","312,861",1,1,1,1,1,0.205,0.014,70,0.96,"12,559","6,041",0.44,1.218,0.085,12,2.19,"13,780",1,C
W,398,0.78,Çc,Çj,150,4,,2000,7,0,,0,"1,610,800","505,248","1,077,235","2,786,096","15,818",1,1,1,1,1,0.205,0.001,1386,0.96,635,"5,755",8.22,1.218,0.004,233,0.96,"5,755",8.22,A
W,399,0.79,Çc,Ç`,200,3,,1969,38,0,,0,"133,758","505,248","1,077,235","2,786,096","12,770",1,1,1,1,1,0.205,0.001,1717,0.96,513,"4,335",7.67,1.218,0.003,289,0.96,"4,335",7.67,A
W,400,0.79,Çc,ÇrÇQ,300,21,,2000,7,0,,0,"1,610,800","505,248","1,077,235","2,786,096","92,690",1,1,1,1,1,0.205,0.004,236,0.96,"3,721","5,829",1.42,1.218,0.025,40,1.05,"6,376",1.55,A
W,401,1.14,Çc,Ç`,150,200,,1968,39,0,,0,"1,610,800","505,248","1,077,235","2,786,096","897,552",1,1,1,1,1,0.205,0.041,24,1.35,"36,029","9,284",0.23,1.218,0.243,4,5.66,"38,923",0.98,C
W,402,0.79,Çc,Çs,200,166,,1971,36,0,,0,"133,758","505,248","1,077,235","2,786,096","748,022",1,1,1,1,1,0.205,0.034,29,1.23,"30,027","6,458",0.2,1.218,0.203,5,4.61,"24,204",0.73,C
W,403,0.87,Çc,Çs,150,117,,1979,28,0,,0,"1,610,800","505,248","1,077,235","2,786,096","525,259",1,1,1,1,1,0.205,0.024,42,1.03,"21,085","6,700",0.29,1.218,0.142,7,3.42,"22,246",0.96,C
W,404,0.78,Çc,Ç`,200,57,,1971,36,0,,0,"536,574","505,248","1,077,235","2,786,096","255,655",1,1,1,1,1,0.205,0.012,86,0.96,"10,262","4,954",0.44,1.218,0.069,14,1.95,"10,064",0.89,C
